molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15e,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,557.601,28.694353130643595,1.4577964387028217,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.125,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15f,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,608.5009999999999,0.20542283414489054,-0.6873512832706403,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15g,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,584.608,13.684383381684823,1.1362252328776712,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15h,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,586.0669999999999,6.825158215698889,0.8341127233184427,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15i,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,586.0669999999999,0.8531447769623611,-0.06897726367350095,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.25,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15j,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,569.612,0.438895247993371,-0.3576391213227855,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15k,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,569.612,14.044647935787872,1.1475108569971204,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15l,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,569.612,7.022323967893936,0.8464808613331393,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.125,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15m,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,620.5119999999998,0.20144654736733542,-0.6958401716718008,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15n,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,596.6189999999999,3.352223110561347,0.5253329158237166,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,16a,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,463.51300000000026,34.51898867992913,1.5380580634869714,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,16b,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,475.5240000000003,8.411773117655466,0.9248875503814867,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17a,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,464.5010000000002,1.0764239474188426,0.031983351035390545,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,0.25,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17b,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,476.5120000000002,0.5246457591833991,-0.2801338332764134,+,-,
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,128,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18a,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,476.5120000000002,268.6186287019003,2.4291361276994174,+,-,
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",,64,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18b,hybrid,C1=CC=C2C(=C1)C=CC(=O)N2,,,488.52300000000025,131.0071378420258,2.1172949585638117,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC=N4)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",,2,https://doi.org/10.1016/j.bmcl.2022.128885,1a,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,фторхинолон,,397.41000000000014,5.032585994313176,0.7017912046310555,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC(=N4)C)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",,32,https://doi.org/10.1016/j.bmcl.2022.128885,1b,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,411.4370000000002,77.77618444622138,1.8908466336610519,+,-,
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=CC(=N4)N)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,1,https://doi.org/10.1016/j.bmcl.2022.128885,1c,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,412.42500000000007,2.424683275747105,0.3846550169264208,+,-,
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=CC(=N4)C(F)(F)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,256,https://doi.org/10.1016/j.bmcl.2022.128885,1d,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,465.40700000000004,550.056187380078,2.7404070542629193,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)C)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",,8,https://doi.org/10.1016/j.bmcl.2022.128885,1e,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,411.4370000000002,19.444046111555345,1.2887866423330894,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)CC)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",,2,https://doi.org/10.1016/j.bmcl.2022.128885,1f,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,425.4640000000002,4.70075023973826,0.6721671768668268,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(OC)C=N4)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",,1,https://doi.org/10.1016/j.bmcl.2022.128885,1g,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,427.4360000000002,2.33953153220599,0.3691289029886725,+,-,
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=C(C=N4)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,64,https://doi.org/10.1016/j.bmcl.2022.128885,1h,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,415.40000000000003,154.0683678382282,2.1877134817848067,+,-,
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=C(C=N4)Br)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,128,https://doi.org/10.1016/j.bmcl.2022.128885,1i,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,476.30600000000004,268.7348049363224,2.42932391731856,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC=N4)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",,16,https://doi.org/10.1016/j.bmcl.2022.128885,1j,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,409.42100000000016,39.0795782336519,1.591949867948832,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC(=N4)C)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",,64,https://doi.org/10.1016/j.bmcl.2022.128885,1k,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,423.4480000000002,151.14016360922702,2.1793798880057875,+,-,
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=CC(=N5)C(F)(F)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,64,https://doi.org/10.1016/j.bmcl.2022.128885,1l,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,477.41800000000006,134.05443447880052,2.1272811848822646,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)C)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",,256,https://doi.org/10.1016/j.bmcl.2022.128885,1m,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,423.4480000000002,604.5606544369081,2.78143987933375,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)CC)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",,128,https://doi.org/10.1016/j.bmcl.2022.128885,1n,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,437.47500000000025,292.5881478941652,2.466256729826153,+,-,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(OC)C=N4)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",,32,https://doi.org/10.1016/j.bmcl.2022.128885,1o,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,439.44700000000023,72.81879270992859,1.8622434743265368,+,-,
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,1,https://doi.org/10.1016/j.bmcl.2022.128885,1p,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,427.41100000000006,2.33966837540447,0.3691543048724031,+,-,
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",,128,https://doi.org/10.1016/j.bmcl.2022.128885,1q,hybrid,C1=C2C(=CC=C1F)NC=C(C2=O)C(=O)O,,,427.41100000000006,299.47755205177214,2.4763642745202716,+,-,
ClC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1a,hybrid,,,,228.682,559.7292309845112,2.7479779878497057,+,-,
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1b,hybrid,,,,228.682,559.7292309845112,2.7479779878497057,+,-,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1c,hybrid,,,,263.12699999999995,972.9142201294434,2.9880745510939577,+,-,
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,1d,hybrid,,,,263.12699999999995,243.22855503236084,2.3860145597659956,+,-,
FC1=CC=CC(Cl)=C1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1e,hybrid,,,,246.67200000000003,518.9076992929882,2.7150901145871082,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC(OC)=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1f,hybrid,,,,254.289,1006.7285647432647,3.0029123913831954,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC(OCC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,1g,hybrid,,,,238.29,2148.6424105082046,3.3321641437067773,+,-,
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1h,hybrid,,,,240.262,1065.5034920212101,3.0275548773848593,+,-,
FC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,1i,hybrid,,,,212.22700000000003,2412.511131948338,3.3824693259671594,+,-,
OC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1j,hybrid,,,,210.23600000000002,1217.6791795886525,3.085532880343376,+,-,
BrC=1C=CC(O)=C(C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1k,hybrid,,,,289.132,442.70437032220576,2.6461138093008483,+,-,
OC1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1l,hybrid,,,,210.23600000000002,608.8395897943262,2.784502884679395,+,-,
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1m,hybrid,,,,240.262,1065.5034920212101,3.0275548773848593,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,1n,hybrid,,,,224.263,2283.033759469908,3.3585123334977216,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC(SC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,32,10.1039/d2ra06667j,1o,hybrid,,,,240.33100000000002,133.1496977085769,2.124340184791888,+,-,
O=N(=O)C1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,1p,hybrid,,,,239.234,267.5205029385455,2.427357072233316,+,-,
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1q,hybrid,,,,239.234,1070.082011754182,3.029417063561278,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC(=CC3)N(C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,1r,hybrid,,,,237.306,539.3879632204832,2.73190125067221,+,-,
N=1C=2C=CC=CC2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,1s,hybrid,,,,294.357,217.42306111286632,2.337305605908994,+,-,
N=1C=2C=CC=CC2NC1C=3C=CC=4OCOC4C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1t,hybrid,,,,238.24599999999998,1074.519614180301,3.0312143474705753,+,-,
N1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1v,hybrid,,,,195.22500000000002,1311.3074657446534,3.1177045338109135,+,-,
N=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,1w,hybrid,,,,195.22500000000002,1311.3074657446534,3.1177045338109135,+,-,
ClC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2a,hybrid,,,,242.70899999999997,1054.7610513001166,3.0231540844151557,+,-,
ClC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,2b,hybrid,,,,242.70899999999997,2109.522102600233,3.324184080079137,+,-,
ClC=1C=CC(=C(Cl)C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2c,hybrid,,,,277.154,461.8371013948924,2.6644888187583864,+,-,
ClC=1C=CC(=CC1Cl)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,32,10.1039/d2ra06667j,2d,hybrid,,,,277.154,115.4592753487231,2.062428827430424,+,-,
FC1=CC=CC(Cl)=C1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,2e,hybrid,,,,260.699,245.49384539257917,2.3900406086970882,+,-,
N=1C2=CC=C(C=C2NC1C=3C=CC(OC)=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2f,hybrid,,,,268.316,954.0988983139284,2.9795933943748105,+,-,
N=1C2=CC(=CC=C2NC1C=3C=CC(OCC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2g,hybrid,,,,252.31699999999998,1014.5967176210879,3.006293452973151,+,-,
OC=1C=CC(=CC1OCC)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,2h,hybrid,,,,268.31600000000003,238.52472457848205,2.377533403046848,+,-,
FC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2i,hybrid,,,,226.25400000000002,565.7358543937344,2.752613703704013,+,-,
OC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2j,hybrid,,,,224.263,1141.516879734954,3.0574823378337403,+,-,
BrC=1C=CC(O)=C(C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2k,hybrid,,,,303.159,422.22068287598256,2.625539503815073,+,-,
OC1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,2l,hybrid,,,,224.263,285.3792199337385,2.4554223465057783,+,-,
OC=1C=C(C=CC1OC)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2m,hybrid,,,,254.289,503.3642823716323,2.701882395719214,+,-,
N=1C2=CC=C(C=C2NC1C=3C=CC=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2n,hybrid,,,,238.29,1074.3212052541023,3.031134148042796,+,-,
N=1C2=CC=C(C=C2NC1C=3C=CC(SC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,32,10.1039/d2ra06667j,2o,hybrid,,,,254.358,125.80693353462443,2.0997045768234686,+,-,
O=N(=O)C1=CC=CC(=C1)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,2p,hybrid,,,,253.261,252.70373251309914,2.4026116566325033,+,-,
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,2q,hybrid,,,,253.261,1010.8149300523966,3.004671647960466,+,-,
N=1C2=CC(=CC=C2NC1C=3C=CC(=CC3)N(C)C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2r,hybrid,,,,251.333,509.2844950722747,2.7069604544855155,+,-,
N=1C2=CC(=CC=C2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2s,hybrid,,,,308.38400000000007,415.0669295423886,2.6181181323440743,+,-,
N=1C2=CC(=CC=C2NC1C=3C=CC=4OCOC4C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,2t,hybrid,,,,252.27299999999997,2029.5473554443006,3.3073991891680667,+,-,
N=1C=2C=C(C=CC2NC1C=3OC=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,512,10.1039/d2ra06667j,2u,hybrid,,,,198.225,2582.923445579518,3.4121115344524204,+,-,
N1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2v,hybrid,,,,209.252,611.7026360560473,2.786540352039618,+,-,
N=1C=CC(=CC1)C2=NC=3C=C(C=CC3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,2w,hybrid,,,,209.252,611.7026360560473,2.786540352039618,+,-,
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,3a,hybrid,,,,268.747,476.28438643036014,2.6778663446896678,+,-,
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,3b,hybrid,,,,303.19200000000006,211.08736378268551,2.3244622361323537,+,-,
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,128,10.1039/d2ra06667j,3c,hybrid,,,,294.35400000000004,434.8505540947294,2.638340027797203,+,-,
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,3d,hybrid,,,,279.29900000000004,229.1451097211232,2.3601105932247344,+,-,
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,3e,hybrid,,,,318.80699999999996,802.9936607414519,2.904712116740855,+,-,
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,16,10.1039/d2ra06667j,3f,hybrid,,,,353.25200000000007,45.29344490618594,1.6560353532917191,+,-,
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,8,10.1039/d2ra06667j,3g,hybrid,,,,344.41400000000004,23.22785949467791,1.366009190321911,+,-,
N=1C=2C=CC=CC2N(C1C=3C=CC(OCC)=CC3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,64,10.1039/d2ra06667j,3h,hybrid,,,,328.415,194.87538632522873,2.2897569891526324,+,-,
N=1C=2C=CC=CC2N(C1C=3C=CC=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,256,10.1039/d2ra06667j,3j,hybrid,,,,314.388,814.2804432739164,2.9107740043860892,+,-,
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,4,10.1039/d2ra06667j,3k,hybrid,,,,329.35900000000004,12.144802479968666,1.0843904559417061,+,-,
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4Cl,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,16,10.1039/d2ra06667j,3l,hybrid,,,,353.25199999999995,45.29344490618596,1.6560353532917194,+,-,
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",,32,10.1039/d2ra06667j,4a,hybrid,,,,282.774,113.16457665839151,2.0537105030947123,+,-,
